# [TIME],[VOLT],[VOLT filtered 1kHz] 
# 
-2.999999999999999889e-02,9.199999999999999845e-02,5.748662177831567049e-02
-2.994999999999999746e-02,7.359999999999999876e-01,3.142036341050530868e-01
-2.989999999999999949e-02,6.440000000000000169e-01,5.660030045456500014e-01
-2.984999999999999806e-02,1.104000000000000092e+00,8.096898493355187965e-01
-2.980000000000000010e-02,9.199999999999999289e-01,1.044109949904757029e+00
-2.974999999999999867e-02,1.471999999999999975e+00,1.269497115411155841e+00
-2.969999999999999724e-02,1.379999999999999893e+00,1.486848948404607018e+00
-2.964999999999999927e-02,1.839999999999999858e+00,1.697621092417878730e+00
-2.959999999999999784e-02,1.655999999999999917e+00,1.903500028932663346e+00
-2.954999999999999988e-02,2.299999999999999822e+00,2.106067345202725871e+00
-2.949999999999999845e-02,2.116000000000000103e+00,2.306629483022752503e+00
-2.945000000000000048e-02,2.576000000000000068e+00,2.506255768779358739e+00
-2.939999999999999905e-02,2.576000000000000068e+00,2.705722096816306710e+00
-2.934999999999999762e-02,3.036000000000000032e+00,2.905465505913718438e+00
-2.929999999999999966e-02,2.851999999999999869e+00,3.105657786474548931e+00
-2.924999999999999822e-02,3.495999999999999996e+00,3.306161917809300466e+00
-2.920000000000000026e-02,3.311999999999999833e+00,3.506485542419281121e+00
-2.914999999999999883e-02,3.863999999999999879e+00,3.705906664600197686e+00
-2.909999999999999740e-02,3.863999999999999879e+00,3.903660178867273789e+00
-2.904999999999999943e-02,4.323999999999999844e+00,4.099249412847908225e+00
-2.899999999999999800e-02,4.048000000000000043e+00,4.292715241435418605e+00
-2.895000000000000004e-02,4.599999999999999645e+00,4.484403550573683894e+00
-2.889999999999999861e-02,4.416000000000000369e+00,4.674405383803313718e+00
-2.885000000000000064e-02,5.059999999999999609e+00,4.862247689542699369e+00
-2.879999999999999921e-02,4.876000000000000334e+00,5.047008883394951795e+00
-2.874999999999999778e-02,5.427999999999999936e+00,5.227631971382541209e+00
-2.869999999999999982e-02,5.243999999999999773e+00,5.403153641153632947e+00
-2.864999999999999838e-02,5.703999999999999737e+00,5.572743088014119550e+00
-2.860000000000000042e-02,5.612000000000000099e+00,5.735617931741614051e+00
-2.854999999999999899e-02,6.072000000000000064e+00,5.891019581516081516e+00
-2.849999999999999756e-02,5.887999999999999901e+00,6.038313903613804712e+00
-2.844999999999999959e-02,6.347999999999999865e+00,6.177050744049500608e+00
-2.839999999999999816e-02,6.163999999999999702e+00,6.306930529369541460e+00
-2.835000000000000020e-02,6.623999999999999666e+00,6.427798359547302276e+00
-2.829999999999999877e-02,6.347999999999999865e+00,6.539668637095082282e+00
-2.824999999999999734e-02,6.807999999999999829e+00,6.642665950794158114e+00
-2.819999999999999937e-02,6.623999999999999666e+00,6.736940224710611602e+00
-2.814999999999999794e-02,6.991999999999999993e+00,6.822728880248367211e+00
-2.809999999999999998e-02,6.716000000000000192e+00,6.900448473578850717e+00
-2.804999999999999855e-02,7.083999999999999631e+00,6.970581525733435591e+00
-2.799999999999999711e-02,6.807999999999999829e+00,7.033412781391286117e+00
-2.794999999999999915e-02,7.176000000000000156e+00,7.088784942518599586e+00
-2.789999999999999772e-02,6.991999999999999993e+00,7.135987956949987776e+00
-2.784999999999999976e-02,7.359999999999999432e+00,7.173899718030481765e+00
-2.779999999999999832e-02,7.451999999999999957e+00,7.201558186690872887e+00
-2.774999999999999689e-02,6.991999999999999993e+00,7.218884057652773301e+00
-2.769999999999999893e-02,7.359999999999999432e+00,7.226634283562433758e+00
-2.764999999999999750e-02,7.083999999999999631e+00,7.225703205207640423e+00
-2.759999999999999953e-02,7.359999999999999432e+00,7.216808634269343159e+00
-2.754999999999999810e-02,6.991999999999999993e+00,7.200555468854825669e+00
-2.750000000000000014e-02,7.359999999999999432e+00,7.177406433584870626e+00
-2.744999999999999871e-02,6.991999999999999993e+00,7.147669721120434971e+00
-2.739999999999999727e-02,7.176000000000000156e+00,7.111556799404202600e+00
-2.734999999999999931e-02,6.899999999999999467e+00,7.069075559986825574e+00
-2.729999999999999788e-02,7.176000000000000156e+00,7.019872933507182999e+00
-2.724999999999999992e-02,6.807999999999999829e+00,6.963316975580985613e+00
-2.719999999999999848e-02,7.083999999999999631e+00,6.898705846463189850e+00
-2.715000000000000052e-02,6.716000000000000192e+00,6.825435417382649916e+00
-2.709999999999999909e-02,6.899999999999999467e+00,6.743131722412276652e+00
-2.704999999999999766e-02,6.532000000000000028e+00,6.651695810241605500e+00
-2.699999999999999969e-02,6.623999999999999666e+00,6.551206674982203104e+00
-2.694999999999999826e-02,6.347999999999999865e+00,6.441741608219277992e+00
-2.690000000000000030e-02,6.439999999999999503e+00,6.323287655784969985e+00
-2.684999999999999887e-02,5.979999999999999538e+00,6.195743846996784043e+00
-2.679999999999999744e-02,6.347999999999999865e+00,6.058898599159310727e+00
-2.674999999999999947e-02,5.796000000000000263e+00,5.912614859676394552e+00
-2.669999999999999804e-02,5.887999999999999901e+00,5.757166325135975704e+00
-2.665000000000000008e-02,5.427999999999999936e+00,5.593203701356885382e+00
-2.659999999999999865e-02,5.612000000000000099e+00,5.421464136468575390e+00
-2.654999999999999721e-02,5.059999999999999609e+00,5.242681606656750759e+00
-2.649999999999999925e-02,5.152000000000000135e+00,5.057575571704153283e+00
-2.644999999999999782e-02,4.692000000000000171e+00,4.866679139251229635e+00
-2.639999999999999986e-02,4.876000000000000334e+00,4.670231795563898558e+00
-2.634999999999999842e-02,4.232000000000000206e+00,4.468305452714034232e+00
-2.629999999999999699e-02,4.508000000000000007e+00,4.260929335561137066e+00
-2.624999999999999903e-02,3.863999999999999879e+00,4.048154498443114591e+00
-2.619999999999999760e-02,4.139999999999999680e+00,3.830230927416613973e+00
-2.614999999999999963e-02,3.403999999999999915e+00,3.607837965128855018e+00
-2.609999999999999820e-02,3.588000000000000078e+00,3.382132950918201431e+00
-2.604999999999999677e-02,2.943999999999999950e+00,3.154553137517931205e+00
-2.599999999999999881e-02,3.128000000000000114e+00,2.926591668134612245e+00
-2.595000000000000084e-02,2.483999999999999986e+00,2.699707853441339012e+00
-2.589999999999999941e-02,2.576000000000000068e+00,2.475241459120525178e+00
-2.584999999999999798e-02,2.024000000000000021e+00,2.254201034846059937e+00
-2.579999999999999655e-02,2.208000000000000185e+00,2.037087443043832824e+00
-2.574999999999999858e-02,1.655999999999999917e+00,1.823974759633395948e+00
-2.570000000000000062e-02,1.839999999999999858e+00,1.614785241737013211e+00
-2.564999999999999919e-02,1.195999999999999952e+00,1.409524800910651132e+00
-2.559999999999999776e-02,1.379999999999999893e+00,1.208305004966083729e+00
-2.554999999999999979e-02,7.359999999999999876e-01,1.011151438205965425e+00
-2.549999999999999836e-02,1.012000000000000011e+00,8.177718361138783809e-01
-2.545000000000000040e-02,4.599999999999999645e-01,6.275163362803273248e-01
-2.539999999999999897e-02,5.520000000000000462e-01,4.395329863983533647e-01
-2.534999999999999754e-02,9.199999999999999845e-02,2.528349752124421368e-01
-2.529999999999999957e-02,3.679999999999999938e-01,6.634567893065407285e-02
-2.524999999999999814e-02,-2.760000000000000231e-01,-1.207794831169761302e-01
-2.520000000000000018e-02,-1.839999999999999969e-01,-3.088923185799338222e-01
-2.514999999999999875e-02,-7.359999999999999876e-01,-4.981079366422221377e-01
-2.509999999999999731e-02,-4.599999999999999645e-01,-6.887256496875826528e-01
-2.504999999999999935e-02,-1.012000000000000011e+00,-8.812328445215146244e-01
-2.499999999999999792e-02,-9.199999999999999289e-01,-1.076004508240238522e+00
-2.494999999999999996e-02,-1.471999999999999975e+00,-1.273215739754867792e+00
-2.489999999999999852e-02,-1.288000000000000034e+00,-1.473021772076506641e+00
-2.484999999999999709e-02,-1.839999999999999858e+00,-1.675655688743557636e+00
-2.479999999999999913e-02,-1.655999999999999917e+00,-1.881326064431327438e+00
-2.474999999999999770e-02,-2.208000000000000185e+00,-2.090028415709536791e+00
-2.469999999999999973e-02,-2.116000000000000103e+00,-2.301385028162268753e+00
-2.464999999999999830e-02,-2.668000000000000149e+00,-2.514629727171743490e+00
-2.459999999999999687e-02,-2.576000000000000068e+00,-2.728741469658299668e+00
-2.454999999999999891e-02,-3.219999999999999751e+00,-2.942675935960931799e+00
-2.449999999999999747e-02,-2.943999999999999950e+00,-3.155646372550205747e+00
-2.444999999999999951e-02,-3.588000000000000078e+00,-3.367231348190749429e+00
-2.439999999999999808e-02,-3.403999999999999915e+00,-3.577258939791192471e+00
-2.434999999999999665e-02,-3.863999999999999879e+00,-3.785645745684871333e+00
-2.429999999999999868e-02,-3.863999999999999879e+00,-3.992193266228828197e+00
-2.425000000000000072e-02,-4.323999999999999844e+00,-4.196459231706415771e+00
-2.419999999999999929e-02,-4.232000000000000206e+00,-4.397822238597279387e+00
-2.414999999999999786e-02,-4.783999999999999808e+00,-4.595570244764171974e+00
-2.409999999999999989e-02,-4.599999999999999645e+00,-4.788960872899493459e+00
-2.404999999999999846e-02,-5.152000000000000135e+00,-4.977260383610641270e+00
-2.400000000000000050e-02,-5.059999999999999609e+00,-5.159768592080665073e+00
-2.394999999999999907e-02,-5.519999999999999574e+00,-5.335952702378275347e+00
-2.389999999999999764e-02,-5.336000000000000298e+00,-5.505580715205224074e+00
-2.384999999999999967e-02,-5.796000000000000263e+00,-5.668627666364847606e+00
-2.379999999999999824e-02,-5.612000000000000099e+00,-5.825015360291258659e+00
