# [TIME],[VOLT],[VOLT filtered 1kHz] 
# 
-2.999999999999999889e-02,5.520000000000000462e-01,5.502205016613637145e-01
-2.994999999999999746e-02,1.012000000000000011e+00,6.197126236412275890e-01
-2.989999999999999949e-02,6.440000000000000169e-01,6.847269033879459510e-01
-2.984999999999999806e-02,1.012000000000000011e+00,7.429780056662339538e-01
-2.980000000000000010e-02,6.440000000000000169e-01,7.935984190449861808e-01
-2.974999999999999867e-02,1.012000000000000011e+00,8.366145391574211221e-01
-2.969999999999999724e-02,1.104000000000000092e+00,8.727264694593164229e-01
-2.964999999999999927e-02,7.359999999999999876e-01,9.035659562413744794e-01
-2.959999999999999784e-02,7.359999999999999876e-01,9.314405266972578534e-01
-2.954999999999999988e-02,1.104000000000000092e+00,9.583172655517631089e-01
-2.949999999999999845e-02,7.359999999999999876e-01,9.853588618589883552e-01
-2.945000000000000048e-02,1.195999999999999952e+00,1.013168041311636625e+00
-2.939999999999999905e-02,8.279999999999999583e-01,1.041975298796271376e+00
-2.934999999999999762e-02,1.288000000000000034e+00,1.071762921884119368e+00
-2.929999999999999966e-02,9.199999999999999289e-01,1.102438078305693292e+00
-2.924999999999999822e-02,1.288000000000000034e+00,1.133938558473819969e+00
-2.920000000000000026e-02,1.012000000000000011e+00,1.166213716986913340e+00
-2.914999999999999883e-02,1.379999999999999893e+00,1.199197051304283557e+00
-2.909999999999999740e-02,1.104000000000000092e+00,1.232886781497686490e+00
-2.904999999999999943e-02,1.379999999999999893e+00,1.267418978503722427e+00
-2.899999999999999800e-02,1.104000000000000092e+00,1.302959316366158582e+00
-2.895000000000000004e-02,1.471999999999999975e+00,1.339470482060530543e+00
-2.889999999999999861e-02,1.195999999999999952e+00,1.376586178705297980e+00
-2.885000000000000064e-02,1.655999999999999917e+00,1.413708447856968142e+00
-2.879999999999999921e-02,1.288000000000000034e+00,1.450273648864636167e+00
-2.874999999999999778e-02,1.655999999999999917e+00,1.485960341264854545e+00
-2.869999999999999982e-02,1.379999999999999893e+00,1.520670121343793202e+00
-2.864999999999999838e-02,1.747999999999999998e+00,1.554458318210125700e+00
-2.860000000000000042e-02,1.379999999999999893e+00,1.587531604558273468e+00
-2.854999999999999899e-02,1.747999999999999998e+00,1.620138402902831620e+00
-2.849999999999999756e-02,1.839999999999999858e+00,1.652581991735369238e+00
-2.844999999999999959e-02,1.471999999999999975e+00,1.685585178634898984e+00
-2.839999999999999816e-02,1.564000000000000057e+00,1.720133781421402386e+00
-2.835000000000000020e-02,1.931999999999999940e+00,1.756676715387130105e+00
-2.829999999999999877e-02,1.655999999999999917e+00,1.795007529348519260e+00
-2.824999999999999734e-02,1.931999999999999940e+00,1.834765611244764782e+00
-2.819999999999999937e-02,1.747999999999999998e+00,1.875573030170665456e+00
-2.814999999999999794e-02,2.024000000000000021e+00,1.916925671289588129e+00
-2.809999999999999998e-02,1.839999999999999858e+00,1.958190163197427891e+00
-2.804999999999999855e-02,2.208000000000000185e+00,1.998711685746113131e+00
-2.799999999999999711e-02,1.839999999999999858e+00,2.037980630929191239e+00
-2.794999999999999915e-02,2.208000000000000185e+00,2.075632434654975267e+00
-2.789999999999999772e-02,2.024000000000000021e+00,2.111285708077168088e+00
-2.784999999999999976e-02,2.299999999999999822e+00,2.144570300221794845e+00
-2.779999999999999832e-02,2.299999999999999822e+00,2.175464704703296004e+00
-2.774999999999999689e-02,2.024000000000000021e+00,2.204597688549623680e+00
-2.769999999999999893e-02,2.391999999999999904e+00,2.233049976662183855e+00
-2.764999999999999750e-02,2.116000000000000103e+00,2.261939953665746739e+00
-2.759999999999999953e-02,2.116000000000000103e+00,2.292131741979522186e+00
-2.754999999999999810e-02,2.483999999999999986e+00,2.323882296798297276e+00
-2.750000000000000014e-02,2.208000000000000185e+00,2.356825605621484243e+00
-2.744999999999999871e-02,2.576000000000000068e+00,2.390407202601684045e+00
-2.739999999999999727e-02,2.208000000000000185e+00,2.424134054690446849e+00
-2.734999999999999931e-02,2.576000000000000068e+00,2.457470567061706745e+00
-2.729999999999999788e-02,2.668000000000000149e+00,2.489849057405491450e+00
-2.724999999999999992e-02,2.299999999999999822e+00,2.521031468374328011e+00
-2.719999999999999848e-02,2.759999999999999787e+00,2.551189770697051884e+00
-2.715000000000000052e-02,2.391999999999999904e+00,2.580591331507541941e+00
-2.709999999999999909e-02,2.851999999999999869e+00,2.609525540268131660e+00
-2.704999999999999766e-02,2.483999999999999986e+00,2.638469371117686535e+00
-2.699999999999999969e-02,2.483999999999999986e+00,2.667967413248761854e+00
-2.694999999999999826e-02,2.943999999999999950e+00,2.698164315278891667e+00
-2.690000000000000030e-02,2.483999999999999986e+00,2.728738672318165026e+00
-2.684999999999999887e-02,2.943999999999999950e+00,2.759237232860501265e+00
-2.679999999999999744e-02,2.668000000000000149e+00,2.789174538282952920e+00
-2.674999999999999947e-02,2.943999999999999950e+00,2.818075628902607210e+00
-2.669999999999999804e-02,2.668000000000000149e+00,2.845524344723568966e+00
-2.665000000000000008e-02,3.036000000000000032e+00,2.871048182545782090e+00
-2.659999999999999865e-02,2.759999999999999787e+00,2.894075908928490648e+00
-2.654999999999999721e-02,3.128000000000000114e+00,2.914088613062697952e+00
-2.649999999999999925e-02,3.036000000000000032e+00,2.930969187500263473e+00
-2.644999999999999782e-02,2.759999999999999787e+00,2.945322267212787892e+00
-2.639999999999999986e-02,3.128000000000000114e+00,2.958243472182889189e+00
-2.634999999999999842e-02,2.759999999999999787e+00,2.970822321326493487e+00
-2.629999999999999699e-02,2.851999999999999869e+00,2.983775301384181677e+00
-2.624999999999999903e-02,3.219999999999999751e+00,2.997142115642515314e+00
-2.619999999999999760e-02,2.851999999999999869e+00,3.010502296544011802e+00
-2.614999999999999963e-02,3.219999999999999751e+00,3.023537118368109677e+00
-2.609999999999999820e-02,2.851999999999999869e+00,3.036186057609061351e+00
-2.604999999999999677e-02,3.219999999999999751e+00,3.048515937321370828e+00
-2.599999999999999881e-02,2.851999999999999869e+00,3.060593313628677148e+00
-2.595000000000000084e-02,3.219999999999999751e+00,3.072360074045101808e+00
-2.589999999999999941e-02,2.851999999999999869e+00,3.083512203784928296e+00
-2.584999999999999798e-02,3.311999999999999833e+00,3.093440772916991044e+00
-2.579999999999999655e-02,3.311999999999999833e+00,3.101585649355363294e+00
-2.574999999999999858e-02,2.943999999999999950e+00,3.108148427167133132e+00
-2.570000000000000062e-02,3.219999999999999751e+00,3.114183030717049494e+00
-2.564999999999999919e-02,2.943999999999999950e+00,3.120945793973655569e+00
-2.559999999999999776e-02,2.943999999999999950e+00,3.129249836105937543e+00
-2.554999999999999979e-02,3.311999999999999833e+00,3.139045772673429546e+00
-2.549999999999999836e-02,3.036000000000000032e+00,3.149569839076158839e+00
-2.545000000000000040e-02,3.311999999999999833e+00,3.159943461619632910e+00
-2.539999999999999897e-02,3.036000000000000032e+00,3.169476788710408499e+00
-2.534999999999999754e-02,3.311999999999999833e+00,3.177625637368666656e+00
-2.529999999999999957e-02,3.403999999999999915e+00,3.184129736659631948e+00
-2.524999999999999814e-02,2.943999999999999950e+00,3.189394906415444098e+00
-2.520000000000000018e-02,3.036000000000000032e+00,3.194194136693934372e+00
-2.514999999999999875e-02,3.403999999999999915e+00,3.198742846577469212e+00
-2.509999999999999731e-02,3.036000000000000032e+00,3.202591650954133229e+00
-2.504999999999999935e-02,3.403999999999999915e+00,3.205219290843022151e+00
-2.499999999999999792e-02,3.036000000000000032e+00,3.206285818975088020e+00
-2.494999999999999996e-02,3.403999999999999915e+00,3.205607870042598950e+00
-2.489999999999999852e-02,3.311999999999999833e+00,3.203322426023486713e+00
-2.484999999999999709e-02,3.036000000000000032e+00,3.200182239560974029e+00
-2.479999999999999913e-02,3.311999999999999833e+00,3.197401469054108603e+00
-2.474999999999999770e-02,2.943999999999999950e+00,3.196102585843475730e+00
-2.469999999999999973e-02,3.036000000000000032e+00,3.196760126140226088e+00
-2.464999999999999830e-02,3.403999999999999915e+00,3.198806366133224000e+00
