# [TIME],[VOLT],[VOLT filtered 1kHz] 
# 
-2.999999999999999889e-02,1.839999999999999858e+00,1.844087074837198914e+00
-2.994999999999999746e-02,1.379999999999999893e+00,1.744043527309842689e+00
-2.989999999999999949e-02,1.655999999999999917e+00,1.648044266808434521e+00
-2.984999999999999806e-02,1.288000000000000034e+00,1.558245136970176636e+00
-2.980000000000000010e-02,1.655999999999999917e+00,1.475346528217611697e+00
-2.974999999999999867e-02,1.288000000000000034e+00,1.399204148040611662e+00
-2.969999999999999724e-02,1.471999999999999975e+00,1.329490322291288606e+00
-2.964999999999999927e-02,1.012000000000000011e+00,1.265941086962905304e+00
-2.959999999999999784e-02,1.379999999999999893e+00,1.208133266283102580e+00
-2.954999999999999988e-02,1.012000000000000011e+00,1.155316038262975464e+00
-2.949999999999999845e-02,1.288000000000000034e+00,1.106591384074546047e+00
-2.945000000000000048e-02,9.199999999999999289e-01,1.061160777541163336e+00
-2.939999999999999905e-02,1.195999999999999952e+00,1.018414477066443169e+00
-2.934999999999999762e-02,8.279999999999999583e-01,9.779288639304714037e-01
-2.929999999999999966e-02,1.104000000000000092e+00,9.394358339088580978e-01
-2.924999999999999822e-02,7.359999999999999876e-01,9.027686587842489452e-01
-2.920000000000000026e-02,7.359999999999999876e-01,8.676137133690918768e-01
-2.914999999999999883e-02,1.012000000000000011e+00,8.331288529720900504e-01
-2.909999999999999740e-02,1.012000000000000011e+00,7.982435314380054159e-01
-2.904999999999999943e-02,6.440000000000000169e-01,7.625897655601175940e-01
-2.899999999999999800e-02,9.199999999999999289e-01,7.267971545111706622e-01
-2.895000000000000004e-02,4.599999999999999645e-01,6.920384564261812255e-01
-2.889999999999999861e-02,7.359999999999999876e-01,6.595159712067167890e-01
-2.885000000000000064e-02,4.599999999999999645e-01,6.300530874990243335e-01
-2.879999999999999921e-02,4.599999999999999645e-01,6.037809509421313559e-01
-2.874999999999999778e-02,8.279999999999999583e-01,5.800292612628858979e-01
-2.869999999999999982e-02,3.679999999999999938e-01,5.577097188452032617e-01
-2.864999999999999838e-02,7.359999999999999876e-01,5.358497873494776353e-01
-2.860000000000000042e-02,6.440000000000000169e-01,5.138800305594655171e-01
-2.854999999999999899e-02,2.760000000000000231e-01,4.918569382682134727e-01
-2.849999999999999756e-02,6.440000000000000169e-01,4.702787009615455038e-01
-2.844999999999999959e-02,2.760000000000000231e-01,4.496100080815381150e-01
-2.839999999999999816e-02,6.440000000000000169e-01,4.302075457506371881e-01
-2.835000000000000020e-02,2.760000000000000231e-01,4.125261766134262209e-01
-2.829999999999999877e-02,1.839999999999999969e-01,3.970225937220388523e-01
-2.824999999999999734e-02,5.520000000000000462e-01,3.836366399018290019e-01
-2.819999999999999937e-02,1.839999999999999969e-01,3.716004629532184689e-01
-2.814999999999999794e-02,5.520000000000000462e-01,3.598085048461608371e-01
-2.809999999999999998e-02,4.599999999999999645e-01,3.472913244501317220e-01
-2.804999999999999855e-02,1.839999999999999969e-01,3.336284198720455563e-01
-2.799999999999999711e-02,4.599999999999999645e-01,3.189027210589479577e-01
-2.794999999999999915e-02,1.839999999999999969e-01,3.033169291666115708e-01
-2.789999999999999772e-02,4.599999999999999645e-01,2.871092383226664935e-01
-2.784999999999999976e-02,9.199999999999999845e-02,2.706511078276594429e-01
-2.779999999999999832e-02,3.679999999999999938e-01,2.543770471050587068e-01
-2.774999999999999689e-02,9.199999999999999845e-02,2.386008870985158181e-01
-2.769999999999999893e-02,3.679999999999999938e-01,2.234465229914552042e-01
-2.764999999999999750e-02,9.199999999999999845e-02,2.089481770018629947e-01
-2.759999999999999953e-02,3.679999999999999938e-01,1.952027138115276783e-01
-2.754999999999999810e-02,0.000000000000000000e+00,1.824571816200167562e-01
-2.750000000000000014e-02,0.000000000000000000e+00,1.708408728740712090e-01
-2.744999999999999871e-02,3.679999999999999938e-01,1.598564831779392958e-01
-2.739999999999999727e-02,0.000000000000000000e+00,1.484416418036393903e-01
-2.734999999999999931e-02,3.679999999999999938e-01,1.355476500858612265e-01
-2.729999999999999788e-02,2.760000000000000231e-01,1.206646241929343472e-01
-2.724999999999999992e-02,-9.199999999999999845e-02,1.041852361796932469e-01
-2.719999999999999848e-02,2.760000000000000231e-01,8.720534671534396765e-02
-2.715000000000000052e-02,-9.199999999999999845e-02,7.099001402155272200e-02
-2.709999999999999909e-02,-1.839999999999999969e-01,5.655940407868036840e-02
-2.704999999999999766e-02,1.839999999999999969e-01,4.415252339362932266e-02
-2.699999999999999969e-02,-1.839999999999999969e-01,3.302407250087912444e-02
-2.694999999999999826e-02,2.760000000000000231e-01,2.186232814048553325e-02
-2.690000000000000030e-02,2.760000000000000231e-01,9.544160269498992016e-03
-2.684999999999999887e-02,-1.839999999999999969e-01,-3.994848423084288586e-03
-2.679999999999999744e-02,-2.760000000000000231e-01,-1.792542028335537829e-02
-2.674999999999999947e-02,1.839999999999999969e-01,-3.178111749494708094e-02
-2.669999999999999804e-02,9.199999999999999845e-02,-4.572552251349572272e-02
-2.665000000000000008e-02,-2.760000000000000231e-01,-5.965983883993469100e-02
-2.659999999999999865e-02,9.199999999999999845e-02,-7.302521726563002136e-02
-2.654999999999999721e-02,-2.760000000000000231e-01,-8.530179623370302833e-02
-2.649999999999999925e-02,-2.760000000000000231e-01,-9.639755453113883765e-02
-2.644999999999999782e-02,9.199999999999999845e-02,-1.069881091025563086e-01
-2.639999999999999986e-02,9.199999999999999845e-02,-1.181702345161576989e-01
-2.634999999999999842e-02,-2.760000000000000231e-01,-1.304240490220466009e-01
-2.629999999999999699e-02,0.000000000000000000e+00,-1.433245067169005016e-01
-2.624999999999999903e-02,-3.679999999999999938e-01,-1.561145325855154142e-01
-2.619999999999999760e-02,0.000000000000000000e+00,-1.681576049828440722e-01
-2.614999999999999963e-02,-3.679999999999999938e-01,-1.790436937871308087e-01
-2.609999999999999820e-02,0.000000000000000000e+00,-1.885280006015477294e-01
-2.604999999999999677e-02,-3.679999999999999938e-01,-1.964226513880734659e-01
-2.599999999999999881e-02,-3.679999999999999938e-01,-2.027336405131985320e-01
-2.595000000000000084e-02,0.000000000000000000e+00,-2.080442276631586651e-01
-2.589999999999999941e-02,-3.679999999999999938e-01,-2.134485003772169931e-01
-2.584999999999999798e-02,0.000000000000000000e+00,-2.200295675274229479e-01
-2.579999999999999655e-02,-9.199999999999999845e-02,-2.283947235097376904e-01
-2.574999999999999858e-02,-4.599999999999999645e-01,-2.383747395821479154e-01
-2.570000000000000062e-02,-9.199999999999999845e-02,-2.492876916582187352e-01
-2.564999999999999919e-02,-4.599999999999999645e-01,-2.605362673592278577e-01
-2.559999999999999776e-02,-9.199999999999999845e-02,-2.717902527280330327e-01
-2.554999999999999979e-02,-4.599999999999999645e-01,-2.828750071527488252e-01
-2.549999999999999836e-02,-9.199999999999999845e-02,-2.936591011447202693e-01
-2.545000000000000040e-02,-4.599999999999999645e-01,-3.039434395659039168e-01
-2.539999999999999897e-02,-4.599999999999999645e-01,-3.135851832940554917e-01
-2.534999999999999754e-02,-1.839999999999999969e-01,-3.229157073782845666e-01
-2.529999999999999957e-02,-1.839999999999999969e-01,-3.326419158217832073e-01
-2.524999999999999814e-02,-4.599999999999999645e-01,-3.431123587647015305e-01
-2.520000000000000018e-02,-1.839999999999999969e-01,-3.540440364458047329e-01
-2.514999999999999875e-02,-5.520000000000000462e-01,-3.648234735540338280e-01
-2.509999999999999731e-02,-5.520000000000000462e-01,-3.749783896750262246e-01
-2.504999999999999935e-02,-1.839999999999999969e-01,-3.847080494218432234e-01
-2.499999999999999792e-02,-5.520000000000000462e-01,-3.948379363624417437e-01
-2.494999999999999996e-02,-1.839999999999999969e-01,-4.062548318950247594e-01
-2.489999999999999852e-02,-2.760000000000000231e-01,-4.193954166904492187e-01
-2.484999999999999709e-02,-6.440000000000000169e-01,-4.338977609052284135e-01
-2.479999999999999913e-02,-6.440000000000000169e-01,-4.490495024023987147e-01
-2.474999999999999770e-02,-2.760000000000000231e-01,-4.648026673040275836e-01
-2.469999999999999973e-02,-2.760000000000000231e-01,-4.816793083054419777e-01
-2.464999999999999830e-02,-6.440000000000000169e-01,-4.996846345603980222e-01
-2.459999999999999687e-02,-7.359999999999999876e-01,-5.181950259847587503e-01
-2.454999999999999891e-02,-3.679999999999999938e-01,-5.369371593137679533e-01
-2.449999999999999747e-02,-4.599999999999999645e-01,-5.562081334766700857e-01
