# [TIME],[VOLT],[VOLT filtered 1kHz] 
# 
-2.999999999999999889e-02,1.288000000000000034e+00,1.294730956181452175e+00
-2.994999999999999746e-02,9.199999999999999289e-01,1.250971603592823556e+00
-2.989999999999999949e-02,1.288000000000000034e+00,1.209723090209505081e+00
-2.984999999999999806e-02,9.199999999999999289e-01,1.173141512602158265e+00
-2.980000000000000010e-02,1.012000000000000011e+00,1.142122096416863242e+00
-2.974999999999999867e-02,1.288000000000000034e+00,1.116373495970015117e+00
-2.969999999999999724e-02,1.195999999999999952e+00,1.095020677248584873e+00
-2.964999999999999927e-02,9.199999999999999289e-01,1.077504850059054275e+00
-2.959999999999999784e-02,9.199999999999999289e-01,1.063511846798804950e+00
-2.954999999999999988e-02,1.195999999999999952e+00,1.052224221732777076e+00
-2.949999999999999845e-02,1.195999999999999952e+00,1.042408307170636705e+00
-2.945000000000000048e-02,9.199999999999999289e-01,1.033228297593409284e+00
-2.939999999999999905e-02,9.199999999999999289e-01,1.024349225291020682e+00
-2.934999999999999762e-02,1.195999999999999952e+00,1.015336719542890176e+00
-2.929999999999999966e-02,1.104000000000000092e+00,1.005690677632895325e+00
-2.924999999999999822e-02,8.279999999999999583e-01,9.954013327242802189e-01
-2.920000000000000026e-02,1.104000000000000092e+00,9.848727897666925690e-01
-2.914999999999999883e-02,8.279999999999999583e-01,9.744459450836848724e-01
-2.909999999999999740e-02,1.104000000000000092e+00,9.642712798565886700e-01
-2.904999999999999943e-02,8.279999999999999583e-01,9.544130209667012199e-01
-2.899999999999999800e-02,1.104000000000000092e+00,9.449511982925457021e-01
-2.895000000000000004e-02,7.359999999999999876e-01,9.360225805602324645e-01
-2.889999999999999861e-02,8.279999999999999583e-01,9.275680458392225880e-01
-2.885000000000000064e-02,1.104000000000000092e+00,9.189598559948147782e-01
-2.879999999999999921e-02,1.104000000000000092e+00,9.093791777468338555e-01
-2.874999999999999778e-02,7.359999999999999876e-01,8.987168347848282224e-01
-2.869999999999999982e-02,1.012000000000000011e+00,8.876702606126999351e-01
-2.864999999999999838e-02,7.359999999999999876e-01,8.771529792374708201e-01
-2.860000000000000042e-02,7.359999999999999876e-01,8.678225812560784735e-01
-2.854999999999999899e-02,1.012000000000000011e+00,8.597782361848965715e-01
-2.849999999999999756e-02,6.440000000000000169e-01,8.525962205262693772e-01
-2.844999999999999959e-02,1.012000000000000011e+00,8.455865686179483420e-01
-2.839999999999999816e-02,7.359999999999999876e-01,8.379266696420244465e-01
-2.835000000000000020e-02,1.012000000000000011e+00,8.288516557842463550e-01
-2.829999999999999877e-02,6.440000000000000169e-01,8.178510428544700783e-01
-2.824999999999999734e-02,1.012000000000000011e+00,8.046468976928636829e-01
-2.819999999999999937e-02,9.199999999999999289e-01,7.893059278492426944e-01
-2.814999999999999794e-02,5.520000000000000462e-01,7.725455844075728162e-01
-2.809999999999999998e-02,5.520000000000000462e-01,7.553062359986270069e-01
-2.804999999999999855e-02,9.199999999999999289e-01,7.377579217567550307e-01
-2.799999999999999711e-02,9.199999999999999289e-01,7.194151049837715917e-01
-2.794999999999999915e-02,5.520000000000000462e-01,7.002414228597387824e-01
-2.789999999999999772e-02,4.599999999999999645e-01,6.807765819636816262e-01
-2.784999999999999976e-02,8.279999999999999583e-01,6.611694107328855985e-01
-2.779999999999999832e-02,8.279999999999999583e-01,6.410258225545779620e-01
-2.774999999999999689e-02,4.599999999999999645e-01,6.203023895244779151e-01
-2.769999999999999893e-02,7.359999999999999876e-01,5.996249678992925380e-01
-2.764999999999999750e-02,3.679999999999999938e-01,5.797997765068191311e-01
-2.759999999999999953e-02,6.440000000000000169e-01,5.613809629131170098e-01
-2.754999999999999810e-02,4.599999999999999645e-01,5.445201532460733906e-01
-2.750000000000000014e-02,6.440000000000000169e-01,5.290931666185140214e-01
-2.744999999999999871e-02,3.679999999999999938e-01,5.149281564239140963e-01
-2.739999999999999727e-02,6.440000000000000169e-01,5.018459893998048482e-01
