# [TIME],[VOLT],[VOLT filtered 1kHz] 
# 
-2.999999999999999889e-02,2.668000000000000149e+00,2.675208857395684259e+00
-2.994999999999999746e-02,3.036000000000000032e+00,2.723481051632803851e+00
-2.989999999999999949e-02,2.668000000000000149e+00,2.767652166585111928e+00
-2.984999999999999806e-02,3.036000000000000032e+00,2.805588240033328074e+00
-2.980000000000000010e-02,3.036000000000000032e+00,2.836266844185078906e+00
-2.974999999999999867e-02,2.668000000000000149e+00,2.859863371224748985e+00
-2.969999999999999724e-02,3.128000000000000114e+00,2.877499312046075897e+00
-2.964999999999999927e-02,2.668000000000000149e+00,2.890709887934082900e+00
-2.959999999999999784e-02,2.668000000000000149e+00,2.900911719689021062e+00
-2.954999999999999988e-02,3.128000000000000114e+00,2.908742048249556067e+00
-2.949999999999999845e-02,2.759999999999999787e+00,2.914010733019126942e+00
-2.945000000000000048e-02,3.128000000000000114e+00,2.916374573630573508e+00
-2.939999999999999905e-02,3.128000000000000114e+00,2.915980319611906957e+00
-2.934999999999999762e-02,2.668000000000000149e+00,2.913903011757755568e+00
-2.929999999999999966e-02,2.668000000000000149e+00,2.911681675202209885e+00
-2.924999999999999822e-02,3.128000000000000114e+00,2.910117457318570633e+00
-2.920000000000000026e-02,2.668000000000000149e+00,2.909002657926265556e+00
-2.914999999999999883e-02,3.128000000000000114e+00,2.907716095548646962e+00
-2.909999999999999740e-02,2.668000000000000149e+00,2.905526740938892960e+00
-2.904999999999999943e-02,3.128000000000000114e+00,2.901610340757867057e+00
-2.899999999999999800e-02,3.128000000000000114e+00,2.895364885270207633e+00
-2.895000000000000004e-02,2.668000000000000149e+00,2.887031626771040749e+00
-2.889999999999999861e-02,3.036000000000000032e+00,2.877698851227495247e+00
-2.885000000000000064e-02,2.668000000000000149e+00,2.868628098441376562e+00
-2.879999999999999921e-02,3.036000000000000032e+00,2.860878858814091430e+00
-2.874999999999999778e-02,2.668000000000000149e+00,2.855336657274320178e+00
-2.869999999999999982e-02,2.668000000000000149e+00,2.852555140500348418e+00
-2.864999999999999838e-02,3.036000000000000032e+00,2.852346193343096026e+00
-2.860000000000000042e-02,2.668000000000000149e+00,2.853808873689086312e+00
-2.854999999999999899e-02,3.036000000000000032e+00,2.855798913057038924e+00
-2.849999999999999756e-02,2.668000000000000149e+00,2.857151188334364100e+00
-2.844999999999999959e-02,3.036000000000000032e+00,2.856665559327276949e+00
-2.839999999999999816e-02,3.036000000000000032e+00,2.853330732523795543e+00
-2.835000000000000020e-02,2.668000000000000149e+00,2.846797100937224823e+00
-2.829999999999999877e-02,3.036000000000000032e+00,2.837412059023946220e+00
-2.824999999999999734e-02,2.668000000000000149e+00,2.825821132847910810e+00
-2.819999999999999937e-02,3.036000000000000032e+00,2.812827734689014925e+00
-2.814999999999999794e-02,2.576000000000000068e+00,2.799447894052395469e+00
-2.809999999999999998e-02,2.851999999999999869e+00,2.786746598379770568e+00
