# [TIME],[VOLT],[VOLT filtered 1kHz] 
# 
-2.999999999999999889e-02,8.832000000000000739e+00,9.006700045846633529e+00
-2.994999999999999746e-02,8.464000000000000412e+00,8.708927538907309085e+00
-2.989999999999999949e-02,8.832000000000000739e+00,8.388477063920067422e+00
-2.984999999999999806e-02,8.371999999999999886e+00,8.026633799705667371e+00
-2.980000000000000010e-02,8.555999999999999162e+00,7.607097566077778872e+00
-2.974999999999999867e-02,7.359999999999999432e+00,7.118375066416001040e+00
-2.969999999999999724e-02,7.451999999999999957e+00,6.554877008141806627e+00
-2.964999999999999927e-02,5.796000000000000263e+00,5.916714513873880144e+00
-2.959999999999999784e-02,5.796000000000000263e+00,5.208657095802471382e+00
-2.954999999999999988e-02,4.048000000000000043e+00,4.438661324888647286e+00
-2.949999999999999845e-02,4.048000000000000043e+00,3.616450328659003954e+00
-2.945000000000000048e-02,2.208000000000000185e+00,2.752418352028588977e+00
-2.939999999999999905e-02,2.299999999999999822e+00,1.856883771871438826e+00
-2.934999999999999762e-02,5.520000000000000462e-01,9.398211662938931177e-01
-2.929999999999999966e-02,5.520000000000000462e-01,1.114353461097454534e-02
-2.924999999999999822e-02,-1.471999999999999975e+00,-9.189142679656508994e-01
-2.920000000000000026e-02,-1.379999999999999893e+00,-1.839875422856671161e+00
-2.914999999999999883e-02,-3.219999999999999751e+00,-2.741377661154213108e+00
-2.909999999999999740e-02,-3.219999999999999751e+00,-3.613331442614762690e+00
-2.904999999999999943e-02,-4.967999999999999972e+00,-4.445983272939116659e+00
-2.899999999999999800e-02,-4.692000000000000171e+00,-5.229985364660704406e+00
-2.895000000000000004e-02,-6.532000000000000028e+00,-5.956280142819177392e+00
-2.889999999999999861e-02,-6.347999999999999865e+00,-6.616125669305835899e+00
-2.885000000000000064e-02,-7.911999999999999922e+00,-7.201700146917613843e+00
-2.879999999999999921e-02,-7.820000000000000284e+00,-7.707138993018688211e+00
-2.874999999999999778e-02,-8.832000000000000739e+00,-8.129672963161553412e+00
-2.869999999999999982e-02,-8.555999999999999162e+00,-8.470399886226973152e+00
-2.864999999999999838e-02,-8.923999999999999488e+00,-8.734135411637998558e+00
-2.860000000000000042e-02,-8.923999999999999488e+00,-8.928332472887882787e+00
-2.854999999999999899e-02,-8.555999999999999162e+00,-9.061489312595904622e+00
-2.849999999999999756e-02,-9.016000000000000014e+00,-9.141268375806896884e+00
-2.844999999999999959e-02,-8.647999999999999687e+00,-9.172886463714965188e+00
-2.839999999999999816e-02,-8.647999999999999687e+00,-9.158170010776702341e+00
-2.835000000000000020e-02,-9.016000000000000014e+00,-9.094996312615679201e+00
-2.829999999999999877e-02,-8.923999999999999488e+00,-8.977683719542596918e+00
-2.824999999999999734e-02,-8.555999999999999162e+00,-8.798350191837940315e+00
-2.819999999999999937e-02,-8.923999999999999488e+00,-8.548017672432195013e+00
-2.814999999999999794e-02,-8.555999999999999162e+00,-8.217767464763527485e+00
-2.809999999999999998e-02,-8.740000000000000213e+00,-7.800899015264346481e+00
-2.804999999999999855e-02,-7.267999999999999794e+00,-7.295129534826696016e+00
-2.799999999999999711e-02,-7.451999999999999957e+00,-6.703212928690035710e+00
-2.794999999999999915e-02,-5.703999999999999737e+00,-6.032055749078813811e+00
-2.789999999999999772e-02,-5.703999999999999737e+00,-5.291348354780593510e+00
-2.784999999999999976e-02,-4.048000000000000043e+00,-4.492169392274824702e+00
-2.779999999999999832e-02,-4.048000000000000043e+00,-3.645935977609152445e+00
-2.774999999999999689e-02,-2.208000000000000185e+00,-2.763882675094013752e+00
-2.769999999999999893e-02,-2.299999999999999822e+00,-1.856783437314557306e+00
-2.764999999999999750e-02,-3.679999999999999938e-01,-9.348048599760486743e-01
-2.759999999999999953e-02,-4.599999999999999645e-01,-7.498795578548489438e-03
-2.754999999999999810e-02,1.379999999999999893e+00,9.161100779841985231e-01
-2.750000000000000014e-02,1.379999999999999893e+00,1.827322571646902372e+00
-2.744999999999999871e-02,3.128000000000000114e+00,2.717541005852273095e+00
-2.739999999999999727e-02,3.036000000000000032e+00,3.578053740156003304e+00
-2.734999999999999931e-02,4.876000000000000334e+00,4.399800091830064375e+00
-2.729999999999999788e-02,4.783999999999999808e+00,5.173378059747543389e+00
-2.724999999999999992e-02,6.347999999999999865e+00,5.889385985906098853e+00
-2.719999999999999848e-02,6.439999999999999503e+00,6.538901750466098228e+00
-2.715000000000000052e-02,7.820000000000000284e+00,7.114249549780277349e+00
-2.709999999999999909e-02,7.636000000000000121e+00,7.610082318433177839e+00
-2.704999999999999766e-02,8.647999999999999687e+00,8.024215145788760495e+00
-2.699999999999999969e-02,8.832000000000000739e+00,8.358143581394660515e+00
-2.694999999999999826e-02,8.464000000000000412e+00,8.617324064945265150e+00
-2.690000000000000030e-02,8.555999999999999162e+00,8.810042857918315207e+00
-2.684999999999999887e-02,8.832000000000000739e+00,8.944882121342889292e+00
-2.679999999999999744e-02,8.832000000000000739e+00,9.028968977992141376e+00
-2.674999999999999947e-02,8.555999999999999162e+00,9.067450735536523254e+00
-2.669999999999999804e-02,8.555999999999999162e+00,9.062680741524467010e+00
-2.665000000000000008e-02,8.923999999999999488e+00,9.013182888904568202e+00
-2.659999999999999865e-02,8.555999999999999162e+00,8.913707039597158044e+00
-2.654999999999999721e-02,8.832000000000000739e+00,8.756216365786210432e+00
-2.649999999999999925e-02,8.832000000000000739e+00,8.531160171877237630e+00
-2.644999999999999782e-02,8.464000000000000412e+00,8.229222378596221077e+00
-2.639999999999999986e-02,8.647999999999999687e+00,7.843285825216732121e+00
-2.634999999999999842e-02,7.359999999999999432e+00,7.369944092140706893e+00
-2.629999999999999699e-02,7.543999999999999595e+00,6.810046270895265152e+00
-2.624999999999999903e-02,5.979999999999999538e+00,6.168306217110518297e+00
-2.619999999999999760e-02,5.979999999999999538e+00,5.452548290252262397e+00
-2.614999999999999963e-02,4.232000000000000206e+00,4.672777375389666865e+00
-2.609999999999999820e-02,4.232000000000000206e+00,3.840114851214233571e+00
-2.604999999999999677e-02,2.483999999999999986e+00,2.965910192726247452e+00
-2.599999999999999881e-02,2.391999999999999904e+00,2.061210062544058808e+00
-2.595000000000000084e-02,6.440000000000000169e-01,1.136473360206173400e+00
-2.589999999999999941e-02,7.359999999999999876e-01,2.015382247066123123e-01
-2.584999999999999798e-02,-1.195999999999999952e+00,-7.340326515318493783e-01
-2.579999999999999655e-02,-1.288000000000000034e+00,-1.660618419615767616e+00
-2.574999999999999858e-02,-3.036000000000000032e+00,-2.568663232064383628e+00
-2.570000000000000062e-02,-2.851999999999999869e+00,-3.448831626257832461e+00
-2.564999999999999919e-02,-4.783999999999999808e+00,-4.291712923727814655e+00
-2.559999999999999776e-02,-4.692000000000000171e+00,-5.087575075804680935e+00
-2.554999999999999979e-02,-6.347999999999999865e+00,-5.826668894206760818e+00
-2.549999999999999836e-02,-6.256000000000000227e+00,-6.499774055467695710e+00
-2.545000000000000040e-02,-7.820000000000000284e+00,-7.098792940496879922e+00
-2.539999999999999897e-02,-7.727999999999999758e+00,-7.617655673650800097e+00
-2.534999999999999754e-02,-8.740000000000000213e+00,-8.053439714021699558e+00
-2.529999999999999957e-02,-8.555999999999999162e+00,-8.407123003124837624e+00
