# [TIME],[VOLT],[VOLT filtered 1kHz] 
# 
-2.999999999999999889e-02,-8.923999999999999488e+00,-8.928714291781265189e+00
-2.994999999999999746e-02,-9.475999999999999091e+00,-9.008038229384714768e+00
-2.989999999999999949e-02,-8.923999999999999488e+00,-9.082219990029939183e+00
-2.984999999999999806e-02,-9.475999999999999091e+00,-9.148679837178235630e+00
-2.980000000000000010e-02,-9.016000000000000014e+00,-9.206119879139478712e+00
-2.974999999999999867e-02,-9.567999999999999616e+00,-9.254093293368688578e+00
-2.969999999999999724e-02,-9.108000000000000540e+00,-9.292833603307977697e+00
-2.964999999999999927e-02,-9.567999999999999616e+00,-9.323175788262606289e+00
-2.959999999999999784e-02,-9.108000000000000540e+00,-9.346393698935967720e+00
-2.954999999999999988e-02,-9.567999999999999616e+00,-9.363946194805627954e+00
-2.949999999999999845e-02,-9.108000000000000540e+00,-9.377236179039734054e+00
-2.945000000000000048e-02,-9.660000000000000142e+00,-9.387484780151782005e+00
-2.939999999999999905e-02,-9.108000000000000540e+00,-9.395765055152985212e+00
-2.934999999999999762e-02,-9.660000000000000142e+00,-9.403067040952777234e+00
-2.929999999999999966e-02,-9.199999999999999289e+00,-9.410325171146187273e+00
-2.924999999999999822e-02,-9.660000000000000142e+00,-9.418513674546591830e+00
-2.920000000000000026e-02,-9.199999999999999289e+00,-9.428742214790778675e+00
-2.914999999999999883e-02,-9.660000000000000142e+00,-9.442225770531960549e+00
-2.909999999999999740e-02,-9.199999999999999289e+00,-9.460175600167946897e+00
-2.904999999999999943e-02,-9.660000000000000142e+00,-9.483657472376622266e+00
-2.899999999999999800e-02,-9.199999999999999289e+00,-9.513405687688225143e+00
-2.895000000000000004e-02,-9.660000000000000142e+00,-9.549583102705362592e+00
-2.889999999999999861e-02,-9.199999999999999289e+00,-9.591480975578837942e+00
-2.885000000000000064e-02,-9.660000000000000142e+00,-9.637158504149837768e+00
-2.879999999999999921e-02,-9.660000000000000142e+00,-9.683320292697468190e+00
-2.874999999999999778e-02,-9.199999999999999289e+00,-9.725451892688285582e+00
-2.869999999999999982e-02,-9.475999999999999091e+00,-9.757262305984022888e+00
-2.864999999999999838e-02,-9.108000000000000540e+00,-9.769308106542707648e+00
-2.860000000000000042e-02,-9.567999999999999616e+00,-9.747968709884824889e+00
-2.854999999999999899e-02,-9.108000000000000540e+00,-9.675277975555561127e+00
-2.849999999999999756e-02,-9.475999999999999091e+00,-9.529287178747074094e+00
-2.844999999999999959e-02,-9.108000000000000540e+00,-9.284791156428610748e+00
-2.839999999999999816e-02,-9.475999999999999091e+00,-8.914750545406642246e+00
-2.835000000000000020e-02,-8.923999999999999488e+00,-8.392714436656063981e+00
-2.829999999999999877e-02,-9.384000000000000341e+00,-7.696271902441077728e+00
-2.824999999999999734e-02,-8.740000000000000213e+00,-6.811781187809312854e+00
-2.819999999999999937e-02,-9.016000000000000014e+00,-5.740578278464814943e+00
-2.814999999999999794e-02,-3.955999999999999961e+00,-4.503762251403487404e+00
-2.809999999999999998e-02,-3.863999999999999879e+00,-3.139791930868636616e+00
-2.804999999999999855e-02,-4.599999999999999645e-01,-1.695561508679043428e+00
-2.799999999999999711e-02,-5.520000000000000462e-01,-2.184817557037907754e-01
-2.794999999999999915e-02,2.299999999999999822e+00,1.247046558850340991e+00
-2.789999999999999772e-02,2.299999999999999822e+00,2.660441380040582615e+00
-2.784999999999999976e-02,5.243999999999999773e+00,3.984919370529266480e+00
-2.779999999999999832e-02,5.152000000000000135e+00,5.187923526186597911e+00
-2.774999999999999689e-02,8.464000000000000412e+00,6.242713526170391880e+00
-2.769999999999999893e-02,8.279999999999999361e+00,7.131669846887174202e+00
-2.764999999999999750e-02,8.923999999999999488e+00,7.849828340198460985e+00
-2.759999999999999953e-02,8.740000000000000213e+00,8.405044004770708455e+00
-2.754999999999999810e-02,9.108000000000000540e+00,8.814543786472578191e+00
-2.750000000000000014e-02,8.740000000000000213e+00,9.100757478444160498e+00
-2.744999999999999871e-02,9.199999999999999289e+00,9.287778666012274087e+00
-2.739999999999999727e-02,8.832000000000000739e+00,9.398710692207520978e+00
-2.734999999999999931e-02,9.291999999999999815e+00,9.454073567244956067e+00
-2.729999999999999788e-02,8.923999999999999488e+00,9.471047364500565280e+00
-2.724999999999999992e-02,9.384000000000000341e+00,9.463291573107417420e+00
-2.719999999999999848e-02,9.384000000000000341e+00,9.441399877824133924e+00
-2.715000000000000052e-02,8.923999999999999488e+00,9.413734916036707645e+00
-2.709999999999999909e-02,9.016000000000000014e+00,9.386432910201257585e+00
-2.704999999999999766e-02,9.475999999999999091e+00,9.362725437808460782e+00
-2.699999999999999969e-02,9.475999999999999091e+00,9.343545042553005331e+00
-2.694999999999999826e-02,9.108000000000000540e+00,9.329205548218400423e+00
-2.690000000000000030e-02,9.475999999999999091e+00,9.320114201989818881e+00
-2.684999999999999887e-02,9.108000000000000540e+00,9.316508906512808608e+00
-2.679999999999999744e-02,9.108000000000000540e+00,9.318085637393378917e+00
-2.674999999999999947e-02,9.567999999999999616e+00,9.323631243145497294e+00
-2.669999999999999804e-02,9.199999999999999289e+00,9.331245115878409990e+00
-2.665000000000000008e-02,9.567999999999999616e+00,9.339102966381080506e+00
-2.659999999999999865e-02,9.567999999999999616e+00,9.346083687399323381e+00
-2.654999999999999721e-02,9.199999999999999289e+00,9.352216649625260558e+00
-2.649999999999999925e-02,9.567999999999999616e+00,9.358611311889911022e+00
-2.644999999999999782e-02,9.199999999999999289e+00,9.366927062331271259e+00
-2.639999999999999986e-02,9.199999999999999289e+00,9.378837659486624290e+00
-2.634999999999999842e-02,9.660000000000000142e+00,9.395534128706380272e+00
-2.629999999999999699e-02,9.199999999999999289e+00,9.417772496552624162e+00
-2.624999999999999903e-02,9.567999999999999616e+00,9.446280564078977093e+00
-2.619999999999999760e-02,9.199999999999999289e+00,9.481646192586731914e+00
-2.614999999999999963e-02,9.567999999999999616e+00,9.523853915064826481e+00
-2.609999999999999820e-02,9.567999999999999616e+00,9.572102729299301060e+00
-2.604999999999999677e-02,9.199999999999999289e+00,9.624848286827715427e+00
-2.599999999999999881e-02,9.199999999999999289e+00,9.679093736550273164e+00
-2.595000000000000084e-02,9.567999999999999616e+00,9.728948330548357504e+00
-2.589999999999999941e-02,9.567999999999999616e+00,9.765111227845949315e+00
-2.584999999999999798e-02,9.108000000000000540e+00,9.775284509418442624e+00
-2.579999999999999655e-02,9.567999999999999616e+00,9.743929027414473865e+00
-2.574999999999999858e-02,9.108000000000000540e+00,9.651603778510997600e+00
-2.570000000000000062e-02,9.108000000000000540e+00,9.474800640698207488e+00
-2.564999999999999919e-02,9.475999999999999091e+00,9.186355209635728158e+00
-2.559999999999999776e-02,9.384000000000000341e+00,8.757362511152374296e+00
-2.554999999999999979e-02,8.923999999999999488e+00,8.160803429608510129e+00
-2.549999999999999836e-02,9.199999999999999289e+00,7.375592286746035064e+00
-2.545000000000000040e-02,8.740000000000000213e+00,6.391354939414059189e+00
-2.539999999999999897e-02,9.016000000000000014e+00,5.215224832257839616e+00
-2.534999999999999754e-02,2.668000000000000149e+00,3.877082136534219625e+00
-2.529999999999999957e-02,2.668000000000000149e+00,2.425326984797213203e+00
-2.524999999999999814e-02,-3.679999999999999938e-01,9.146431489972610684e-01
-2.520000000000000018e-02,-4.599999999999999645e-01,-6.031595161500467039e-01
-2.514999999999999875e-02,-3.219999999999999751e+00,-2.081620105615120675e+00
-2.509999999999999731e-02,-3.219999999999999751e+00,-3.479515252240088063e+00
-2.504999999999999935e-02,-6.347999999999999865e+00,-4.760712228314307737e+00
-2.499999999999999792e-02,-6.439999999999999503e+00,-5.895212115425220389e+00
-2.494999999999999996e-02,-8.923999999999999488e+00,-6.861741372229949398e+00
-2.489999999999999852e-02,-8.647999999999999687e+00,-7.650734165225394179e+00
-2.484999999999999709e-02,-9.108000000000000540e+00,-8.265821624493437270e+00
-2.479999999999999913e-02,-8.740000000000000213e+00,-8.722065324593115676e+00
-2.474999999999999770e-02,-9.199999999999999289e+00,-9.041659496906030213e+00
-2.469999999999999973e-02,-8.740000000000000213e+00,-9.249691376165408485e+00
-2.464999999999999830e-02,-9.291999999999999815e+00,-9.371088424538477568e+00
-2.459999999999999687e-02,-9.108000000000000540e+00,-9.428862506194116477e+00
-2.454999999999999891e-02,-8.832000000000000739e+00,-9.443351160647759812e+00
-2.449999999999999747e-02,-9.384000000000000341e+00,-9.431591800255494817e+00
-2.444999999999999951e-02,-8.832000000000000739e+00,-9.406974487144774244e+00
-2.439999999999999808e-02,-8.923999999999999488e+00,-9.379235033797284515e+00
-2.434999999999999665e-02,-9.475999999999999091e+00,-9.354364436470834931e+00
-2.429999999999999868e-02,-8.923999999999999488e+00,-9.335205005056618432e+00
-2.425000000000000072e-02,-9.475999999999999091e+00,-9.322612048847036093e+00
-2.419999999999999929e-02,-9.108000000000000540e+00,-9.316163084612187006e+00
-2.414999999999999786e-02,-9.475999999999999091e+00,-9.314633825155882008e+00
-2.409999999999999989e-02,-9.108000000000000540e+00,-9.316416379234745193e+00
-2.404999999999999846e-02,-9.567999999999999616e+00,-9.319716303446547556e+00
-2.400000000000000050e-02,-9.567999999999999616e+00,-9.323006559098388379e+00
-2.394999999999999907e-02,-9.108000000000000540e+00,-9.325754146341791895e+00
-2.389999999999999764e-02,-9.567999999999999616e+00,-9.328447536433147391e+00
-2.384999999999999967e-02,-9.108000000000000540e+00,-9.331987985470259872e+00
-2.379999999999999824e-02,-9.567999999999999616e+00,-9.337368607533036879e+00
-2.375000000000000028e-02,-9.199999999999999289e+00,-9.345691611325092296e+00
-2.369999999999999885e-02,-9.199999999999999289e+00,-9.358050755255030495e+00
-2.364999999999999741e-02,-9.567999999999999616e+00,-9.375152805264542977e+00
-2.359999999999999945e-02,-9.199999999999999289e+00,-9.397247475863709454e+00
-2.354999999999999802e-02,-9.660000000000000142e+00,-9.424474811501267979e+00
-2.350000000000000006e-02,-9.199999999999999289e+00,-9.457047166169898489e+00
-2.344999999999999862e-02,-9.660000000000000142e+00,-9.495147740178028428e+00
-2.339999999999999719e-02,-9.199999999999999289e+00,-9.538659764131770302e+00
-2.334999999999999923e-02,-9.567999999999999616e+00,-9.586725849226994001e+00
-2.329999999999999780e-02,-9.199999999999999289e+00,-9.637140895791631579e+00
-2.324999999999999983e-02,-9.567999999999999616e+00,-9.685705958072944100e+00
-2.319999999999999840e-02,-9.567999999999999616e+00,-9.725915653426525864e+00
-2.314999999999999697e-02,-9.199999999999999289e+00,-9.748965081439113334e+00
-2.309999999999999901e-02,-9.108000000000000540e+00,-9.743100230207291546e+00
-2.304999999999999757e-02,-9.567999999999999616e+00,-9.692345877266131282e+00
-2.299999999999999961e-02,-9.567999999999999616e+00,-9.576529260748683825e+00
-2.294999999999999818e-02,-9.016000000000000014e+00,-9.372818007171726862e+00
-2.289999999999999675e-02,-9.384000000000000341e+00,-9.056942526630329837e+00
-2.284999999999999878e-02,-8.923999999999999488e+00,-8.604210754981984621e+00
-2.279999999999999735e-02,-9.291999999999999815e+00,-7.991885083207176166e+00
-2.274999999999999939e-02,-8.832000000000000739e+00,-7.203331548482113433e+00
-2.269999999999999796e-02,-9.108000000000000540e+00,-6.233744197025345990e+00
-2.264999999999999653e-02,-5.152000000000000135e+00,-5.095211009512415679e+00
-2.259999999999999856e-02,-5.152000000000000135e+00,-3.816573465328216841e+00
-2.255000000000000060e-02,-1.288000000000000034e+00,-2.437785244940566809e+00
-2.249999999999999917e-02,-1.379999999999999893e+00,-1.003136894645147548e+00
-2.244999999999999774e-02,1.564000000000000057e+00,4.437814267678337754e-01
-2.239999999999999977e-02,1.471999999999999975e+00,1.862584419078128883e+00
-2.234999999999999834e-02,4.232000000000000206e+00,3.216547204059669429e+00
-2.230000000000000038e-02,4.232000000000000206e+00,4.472457504874258305e+00
-2.224999999999999895e-02,7.451999999999999957e+00,5.601218310362022557e+00
-2.219999999999999751e-02,7.359999999999999432e+00,6.580284339874177491e+00
-2.214999999999999608e-02,8.923999999999999488e+00,7.397055669655982157e+00
-2.209999999999999812e-02,8.647999999999999687e+00,8.050603253901938317e+00
-2.205000000000000016e-02,9.108000000000000540e+00,8.550745138042390892e+00
-2.199999999999999872e-02,8.740000000000000213e+00,8.915181658303682255e+00
-2.194999999999999729e-02,9.199999999999999289e+00,9.165762412096292167e+00
-2.189999999999999933e-02,8.832000000000000739e+00,9.325229987081012695e+00
-2.184999999999999790e-02,9.291999999999999815e+00,9.415046989042945569e+00
-2.179999999999999993e-02,9.384000000000000341e+00,9.454435607603565828e+00
-2.174999999999999850e-02,8.832000000000000739e+00,9.460360730724374889e+00
-2.169999999999999707e-02,8.923999999999999488e+00,9.446990394026311577e+00
-2.164999999999999911e-02,9.384000000000000341e+00,9.424523432027818615e+00
-2.159999999999999767e-02,9.016000000000000014e+00,9.399214844367259403e+00
-2.154999999999999971e-02,9.475999999999999091e+00,9.374553983925540734e+00
-2.149999999999999828e-02,9.475999999999999091e+00,9.352485252580006403e+00
-2.144999999999999685e-02,9.108000000000000540e+00,9.334514335876905378e+00
-2.139999999999999888e-02,9.108000000000000540e+00,9.321922689683493246e+00
