# [TIME],[VOLT],[VOLT filtered 1kHz] 
# 
-2.999999999999999889e-02,-2.208000000000000185e+00,-2.225023872859863694e+00
-2.994999999999999746e-02,-2.483999999999999986e+00,-2.199055268883589154e+00
-2.989999999999999949e-02,-2.391999999999999904e+00,-2.169242672570666830e+00
-2.984999999999999806e-02,-2.024000000000000021e+00,-2.132658082274006883e+00
-2.980000000000000010e-02,-2.299999999999999822e+00,-2.087781143543791629e+00
-2.974999999999999867e-02,-1.931999999999999940e+00,-2.033891334161674891e+00
-2.969999999999999724e-02,-2.208000000000000185e+00,-1.970828855954714243e+00
-2.964999999999999927e-02,-1.655999999999999917e+00,-1.898959111978250069e+00
-2.959999999999999784e-02,-2.024000000000000021e+00,-1.818937548551841532e+00
-2.954999999999999988e-02,-1.564000000000000057e+00,-1.731445942972806851e+00
-2.949999999999999845e-02,-1.839999999999999858e+00,-1.637184159228245228e+00
-2.945000000000000048e-02,-1.379999999999999893e+00,-1.536994836608052140e+00
-2.939999999999999905e-02,-1.564000000000000057e+00,-1.431881908988396512e+00
-2.934999999999999762e-02,-1.104000000000000092e+00,-1.322856524564157921e+00
-2.929999999999999966e-02,-1.288000000000000034e+00,-1.210658897524119260e+00
-2.924999999999999822e-02,-1.012000000000000011e+00,-1.095578749276759467e+00
-2.920000000000000026e-02,-1.104000000000000092e+00,-9.775992270327100719e-01
-2.914999999999999883e-02,-7.359999999999999876e-01,-8.566870859055542020e-01
-2.909999999999999740e-02,-9.199999999999999289e-01,-7.329385533233317984e-01
-2.904999999999999943e-02,-4.599999999999999645e-01,-6.066383345728497689e-01
-2.899999999999999800e-02,-6.440000000000000169e-01,-4.782883525104754119e-01
-2.895000000000000004e-02,-1.839999999999999969e-01,-3.485453538911919003e-01
-2.889999999999999861e-02,-3.679999999999999938e-01,-2.181205039016031189e-01
-2.885000000000000064e-02,9.199999999999999845e-02,-8.769272384246813712e-02
-2.879999999999999921e-02,0.000000000000000000e+00,4.222880614629794666e-02
-2.874999999999999778e-02,2.760000000000000231e-01,1.714991190524352560e-01
-2.869999999999999982e-02,9.199999999999999845e-02,3.003037619144579007e-01
-2.864999999999999838e-02,5.520000000000000462e-01,4.287828376113124174e-01
-2.860000000000000042e-02,3.679999999999999938e-01,5.567178191626258599e-01
-2.854999999999999899e-02,8.279999999999999583e-01,6.835127351360650305e-01
-2.849999999999999756e-02,7.359999999999999876e-01,8.083563033677706455e-01
-2.844999999999999959e-02,1.104000000000000092e+00,9.305123359475718781e-01
-2.839999999999999816e-02,9.199999999999999289e-01,1.049571543253549288e+00
-2.835000000000000020e-02,1.288000000000000034e+00,1.165439445239920158e+00
-2.829999999999999877e-02,1.104000000000000092e+00,1.278122427356588098e+00
-2.824999999999999734e-02,1.564000000000000057e+00,1.387545400839313103e+00
-2.819999999999999937e-02,1.379999999999999893e+00,1.493575494998014674e+00
-2.814999999999999794e-02,1.747999999999999998e+00,1.596194559701376026e+00
-2.809999999999999998e-02,1.471999999999999975e+00,1.695531656319083424e+00
-2.804999999999999855e-02,1.931999999999999940e+00,1.791639839952124280e+00
-2.799999999999999711e-02,1.655999999999999917e+00,1.884248490008828991e+00
-2.794999999999999915e-02,2.116000000000000103e+00,1.972665475833864424e+00
-2.789999999999999772e-02,1.931999999999999940e+00,2.055832372671958730e+00
-2.784999999999999976e-02,2.299999999999999822e+00,2.132539414586195115e+00
-2.779999999999999832e-02,2.116000000000000103e+00,2.201694036713568892e+00
-2.774999999999999689e-02,2.391999999999999904e+00,2.262480254296209914e+00
-2.769999999999999893e-02,2.208000000000000185e+00,2.314361212166329729e+00
-2.764999999999999750e-02,2.483999999999999986e+00,2.356990960700727555e+00
-2.759999999999999953e-02,2.208000000000000185e+00,2.390099162272611988e+00
-2.754999999999999810e-02,2.576000000000000068e+00,2.413352789304728407e+00
-2.750000000000000014e-02,2.299999999999999822e+00,2.426313946291359880e+00
-2.744999999999999871e-02,2.576000000000000068e+00,2.428555237180187731e+00
-2.739999999999999727e-02,2.576000000000000068e+00,2.419936503915550929e+00
-2.734999999999999931e-02,2.208000000000000185e+00,2.400930128079561854e+00
-2.729999999999999788e-02,2.483999999999999986e+00,2.372473945795630978e+00
-2.724999999999999992e-02,2.116000000000000103e+00,2.335405620827809337e+00
-2.719999999999999848e-02,2.483999999999999986e+00,2.290166182856807620e+00
-2.715000000000000052e-02,2.116000000000000103e+00,2.236939368161153574e+00
-2.709999999999999909e-02,2.299999999999999822e+00,2.175932333054713563e+00
-2.704999999999999766e-02,2.024000000000000021e+00,2.107505188125787576e+00
-2.699999999999999969e-02,2.208000000000000185e+00,2.032204475272755495e+00
-2.694999999999999826e-02,1.747999999999999998e+00,1.950812511906108826e+00
-2.690000000000000030e-02,1.655999999999999917e+00,1.864001847424078484e+00
-2.684999999999999887e-02,1.931999999999999940e+00,1.771646556704191022e+00
-2.679999999999999744e-02,1.839999999999999858e+00,1.672944231554248651e+00
-2.674999999999999947e-02,1.471999999999999975e+00,1.567407181628557078e+00
-2.669999999999999804e-02,1.655999999999999917e+00,1.455337335979891122e+00
-2.665000000000000008e-02,1.195999999999999952e+00,1.337613788728064801e+00
-2.659999999999999865e-02,1.288000000000000034e+00,1.215427459477519179e+00
-2.654999999999999721e-02,9.199999999999999289e-01,1.089955357745873821e+00
-2.649999999999999925e-02,1.104000000000000092e+00,9.620798231827556446e-01
-2.644999999999999782e-02,7.359999999999999876e-01,8.324316015480500708e-01
-2.639999999999999986e-02,8.279999999999999583e-01,7.016319450358394771e-01
-2.634999999999999842e-02,3.679999999999999938e-01,5.703790231509768827e-01
-2.629999999999999699e-02,5.520000000000000462e-01,4.392562418380863143e-01
