# [TIME],[VOLT],[VOLT filtered 1kHz] 
# 
-2.999999999999999889e-02,0.000000000000000000e+00,5.601492382191092245e-02
-2.994999999999999746e-02,-5.520000000000000462e-01,-2.392371511398694583e-01
-2.989999999999999949e-02,-2.760000000000000231e-01,-5.343448322169080944e-01
-2.984999999999999806e-02,-1.104000000000000092e+00,-8.291350898061947694e-01
-2.980000000000000010e-02,-9.199999999999999289e-01,-1.123845575395926666e+00
-2.974999999999999867e-02,-1.655999999999999917e+00,-1.418934352885660388e+00
-2.969999999999999724e-02,-1.471999999999999975e+00,-1.715062898170894412e+00
-2.964999999999999927e-02,-2.208000000000000185e+00,-2.012958552514784838e+00
-2.959999999999999784e-02,-2.024000000000000021e+00,-2.313208323929157650e+00
-2.954999999999999988e-02,-2.851999999999999869e+00,-2.616093471596086406e+00
-2.949999999999999845e-02,-2.668000000000000149e+00,-2.921575515249780874e+00
-2.945000000000000048e-02,-3.403999999999999915e+00,-3.229373051628749547e+00
-2.939999999999999905e-02,-3.311999999999999833e+00,-3.538955804220885959e+00
-2.934999999999999762e-02,-4.048000000000000043e+00,-3.849516625966701522e+00
-2.929999999999999966e-02,-3.863999999999999879e+00,-4.159984789742618538e+00
-2.924999999999999822e-02,-4.692000000000000171e+00,-4.468972905170918608e+00
-2.920000000000000026e-02,-4.599999999999999645e+00,-4.774784219127213625e+00
-2.914999999999999883e-02,-5.336000000000000298e+00,-5.075667798042066359e+00
-2.909999999999999740e-02,-5.152000000000000135e+00,-5.370105948689920972e+00
-2.904999999999999943e-02,-5.979999999999999538e+00,-5.656918617141354133e+00
-2.899999999999999800e-02,-5.612000000000000099e+00,-5.935257370269123811e+00
-2.895000000000000004e-02,-6.439999999999999503e+00,-6.204443005965368130e+00
-2.889999999999999861e-02,-6.256000000000000227e+00,-6.463714004424066850e+00
-2.885000000000000064e-02,-6.899999999999999467e+00,-6.712183211232455093e+00
-2.879999999999999921e-02,-6.807999999999999829e+00,-6.948952774670763333e+00
-2.874999999999999778e-02,-7.359999999999999432e+00,-7.173222111256762901e+00
-2.869999999999999982e-02,-7.176000000000000156e+00,-7.384339532621788216e+00
-2.864999999999999838e-02,-7.727999999999999758e+00,-7.581689613344245515e+00
-2.860000000000000042e-02,-7.543999999999999595e+00,-7.764481282054135569e+00
-2.854999999999999899e-02,-8.188000000000000611e+00,-7.931675327211682891e+00
-2.849999999999999756e-02,-8.003999999999999559e+00,-8.082233216780753793e+00
-2.844999999999999959e-02,-8.371999999999999886e+00,-8.215522862294866613e+00
-2.839999999999999816e-02,-8.188000000000000611e+00,-8.331426870529119455e+00
-2.835000000000000020e-02,-8.647999999999999687e+00,-8.430159098405638929e+00
-2.829999999999999877e-02,-8.371999999999999886e+00,-8.512196622487991249e+00
-2.824999999999999734e-02,-8.740000000000000213e+00,-8.578325313445500200e+00
-2.819999999999999937e-02,-8.464000000000000412e+00,-8.629562553043381712e+00
-2.814999999999999794e-02,-8.832000000000000739e+00,-8.667007432989544569e+00
-2.809999999999999998e-02,-8.832000000000000739e+00,-8.691956101123542666e+00
-2.804999999999999855e-02,-8.464000000000000412e+00,-8.706212757077343767e+00
-2.799999999999999711e-02,-8.832000000000000739e+00,-8.711887392519301443e+00
-2.794999999999999915e-02,-8.464000000000000412e+00,-8.710778855534416110e+00
-2.789999999999999772e-02,-8.832000000000000739e+00,-8.704077267861769940e+00
-2.784999999999999976e-02,-8.464000000000000412e+00,-8.692369191640095138e+00
-2.779999999999999832e-02,-8.464000000000000412e+00,-8.675470678977484695e+00
-2.774999999999999689e-02,-8.740000000000000213e+00,-8.652025283971296332e+00
-2.769999999999999893e-02,-8.464000000000000412e+00,-8.619507350416645508e+00
-2.764999999999999750e-02,-8.740000000000000213e+00,-8.574759923949399010e+00
-2.759999999999999953e-02,-8.740000000000000213e+00,-8.514684989022930139e+00
-2.754999999999999810e-02,-8.371999999999999886e+00,-8.436998607891780466e+00
-2.750000000000000014e-02,-8.555999999999999162e+00,-8.340557612012593935e+00
-2.744999999999999871e-02,-8.003999999999999559e+00,-8.225047751204780155e+00
-2.739999999999999727e-02,-8.279999999999999361e+00,-8.090509237770380224e+00
-2.734999999999999931e-02,-7.820000000000000284e+00,-7.937052383710377690e+00
-2.729999999999999788e-02,-8.003999999999999559e+00,-7.764937931582251096e+00
-2.724999999999999992e-02,-7.451999999999999957e+00,-7.574846990348993891e+00
-2.719999999999999848e-02,-7.543999999999999595e+00,-7.367989445461503806e+00
-2.715000000000000052e-02,-6.899999999999999467e+00,-7.145927727896768111e+00
-2.709999999999999909e-02,-7.083999999999999631e+00,-6.910220370911953403e+00
-2.704999999999999766e-02,-6.439999999999999503e+00,-6.662160717035527036e+00
-2.699999999999999969e-02,-6.623999999999999666e+00,-6.402769981987085579e+00
-2.694999999999999826e-02,-5.887999999999999901e+00,-6.132915980099921782e+00
-2.690000000000000030e-02,-6.072000000000000064e+00,-5.853373063650558095e+00
-2.684999999999999887e-02,-5.336000000000000298e+00,-5.564814242332326799e+00
-2.679999999999999744e-02,-5.612000000000000099e+00,-5.267901305266135203e+00
-2.674999999999999947e-02,-4.692000000000000171e+00,-4.963523578280248039e+00
-2.669999999999999804e-02,-4.967999999999999972e+00,-4.652946023452876112e+00
-2.665000000000000008e-02,-4.048000000000000043e+00,-4.337741270818119332e+00
-2.659999999999999865e-02,-4.323999999999999844e+00,-4.019666770280584167e+00
-2.654999999999999721e-02,-3.403999999999999915e+00,-3.700587573880585790e+00
-2.649999999999999925e-02,-3.588000000000000078e+00,-3.382369594765577414e+00
-2.644999999999999782e-02,-2.851999999999999869e+00,-3.066725113202921627e+00
-2.639999999999999986e-02,-2.943999999999999950e+00,-2.755166106058727138e+00
-2.634999999999999842e-02,-2.208000000000000185e+00,-2.449048405088314340e+00
-2.629999999999999699e-02,-2.299999999999999822e+00,-2.149517673419635067e+00
-2.624999999999999903e-02,-1.564000000000000057e+00,-1.857343829257503520e+00
-2.619999999999999760e-02,-1.747999999999999998e+00,-1.572748938187190193e+00
-2.614999999999999963e-02,-1.012000000000000011e+00,-1.295337409170741472e+00
-2.609999999999999820e-02,-1.195999999999999952e+00,-1.024126610941775706e+00
-2.604999999999999677e-02,-6.440000000000000169e-01,-7.576817353149681855e-01
